387.568	4295.0
387.607	4319.0
387.646	4128.0
387.685	4255.0
387.724	4288.0
387.763	4342.0
387.802	4325.0
387.841	4313.0
387.88	4466.0
387.919	4544.0
387.958	4527.0
387.997	4650.0
388.036	4842.0
388.075	4911.0
388.114	5132.0
388.153	5384.0
388.192	5688.0
388.231	6164.0
388.269	6707.0
388.308	7416.0
388.347	8129.0
388.386	9233.0
388.425	10363.0
388.464	11622.0
388.503	12997.0
388.542	13786.0
388.581	14900.0
388.62	15576.0
388.659	16385.0
388.698	16576.0
388.737	16735.0
388.776	16451.0
388.815	16060.0
388.853	15863.0
388.892	15367.0
388.931	14758.0
388.97	14304.0
389.009	13619.0
389.048	13132.0
389.087	13023.0
389.126	12567.0
389.165	12368.0
389.204	11894.0
389.242	11696.0
389.281	11288.0
389.32	11171.0
389.359	11054.0
389.398	10902.0
389.437	10697.0
389.476	10812.0
389.515	10775.0
389.554	10721.0
389.592	10822.0
389.631	10993.0
389.67	11140.0
389.709	11265.0
389.748	11577.0
389.787	11941.0
389.826	12368.0
389.864	12726.0
389.903	13156.0
389.942	13491.0
389.981	13983.0
390.02	14413.0
390.059	14914.0
390.098	15351.0
390.136	15660.0
390.175	15897.0
390.214	16406.0
390.253	16646.0
390.292	16833.0
390.331	16908.0
390.369	16939.0
390.408	17184.0
390.447	17302.0
390.486	17466.0
390.525	17371.0
390.563	17586.0
390.602	17210.0
390.641	17281.0
390.68	17303.0
390.719	17108.0
390.757	17256.0
390.796	17291.0
390.835	17104.0
390.874	16991.0
390.913	16755.0
390.951	17137.0
390.99	16858.0
391.029	16834.0
391.068	16729.0
391.107	16742.0
391.145	16402.0
391.184	16328.0
391.223	16215.0
391.262	16240.0
391.3	16012.0
391.339	15800.0
391.378	15818.0
391.417	15607.0
391.455	15634.0
391.494	15327.0
391.533	15304.0
391.572	15366.0
391.611	15211.0
391.649	15324.0
391.688	14990.0
391.727	15025.0
391.765	14929.0
391.804	14710.0
391.843	14741.0
391.882	14836.0
391.92	14567.0
391.959	14435.0
391.998	14276.0
392.037	14460.0
392.075	14203.0
392.114	14177.0
392.153	13947.0
392.191	14179.0
392.23	14001.0
392.269	13853.0
392.308	14044.0
392.346	13835.0
392.385	13702.0
392.424	13851.0
392.462	13795.0
392.501	13658.0
392.54	13727.0
392.578	13631.0
392.617	13447.0
392.656	13483.0
392.694	13420.0
392.733	13431.0
392.772	13489.0
392.811	13355.0
392.849	13291.0
392.888	13076.0
392.927	13138.0
392.965	13041.0
393.004	13119.0
393.043	12897.0
393.081	12835.0
393.12	12863.0
393.158	12674.0
393.197	12518.0
393.236	12631.0
393.274	12259.0
393.313	12205.0
393.352	12130.0
393.39	12142.0
393.429	11816.0
393.468	11723.0
393.506	11570.0
393.545	11238.0
393.583	11344.0
393.622	11039.0
393.661	10784.0
393.699	10743.0
393.738	10537.0
393.777	10263.0
393.815	10016.0
393.854	9944.0
393.892	9659.0
393.931	9582.0
393.97	9377.0
394.008	9116.0
394.047	8894.0
394.085	8860.0
394.124	8866.0
394.163	8457.0
394.201	8458.0
394.24	8099.0
394.278	8084.0
394.317	7982.0
394.355	7909.0
394.394	7753.0
394.433	7705.0
394.471	7624.0
394.51	7538.0
394.548	7418.0
394.587	7426.0
394.625	7348.0
394.664	7154.0
394.703	7128.0
394.741	7098.0
394.78	6973.0
394.818	6863.0
394.857	6824.0
394.895	6656.0
394.934	6758.0
394.972	6685.0
395.011	6524.0
395.049	6461.0
395.088	6498.0
395.126	6390.0
395.165	6241.0
395.204	6300.0
395.242	6260.0
395.281	6228.0
395.319	6157.0
395.358	6106.0
395.396	5973.0
395.435	5996.0
395.473	5980.0
395.512	5812.0
395.55	6001.0
395.589	5916.0
395.627	5826.0
395.666	5868.0
395.704	5754.0
395.743	5816.0
395.781	5836.0
395.82	5747.0
395.858	5861.0
395.897	5783.0
395.935	5779.0
395.973	5685.0
396.012	5723.0
396.05	5719.0
396.089	5793.0
396.127	5732.0
396.166	5837.0
396.204	5820.0
396.243	5835.0
396.281	5793.0
396.32	5737.0
396.358	5723.0
396.396	5801.0
396.435	5753.0
396.473	5927.0
396.512	5901.0
396.55	5957.0
396.589	6032.0
396.627	6024.0
396.666	6011.0
396.704	5993.0
396.742	5994.0
396.781	6022.0
396.819	6011.0
396.858	5988.0
396.896	6037.0
396.934	6021.0
396.973	5899.0
397.011	6049.0
397.05	5916.0
397.088	5829.0
397.126	5939.0
397.165	5915.0
397.203	5833.0
397.242	5808.0
397.28	5894.0
397.318	5880.0
397.357	5778.0
397.395	5810.0
397.434	5968.0
397.472	5843.0
397.51	5841.0
397.549	5932.0
397.587	5906.0
397.625	5957.0
397.664	6019.0
397.702	6080.0
397.741	6133.0
397.779	6009.0
397.817	6172.0
397.856	6230.0
397.894	6295.0
397.932	6336.0
397.971	6476.0
398.009	6419.0
398.047	6661.0
398.086	6726.0
398.124	6752.0
398.162	6714.0
398.201	6924.0
398.239	6881.0
398.277	6922.0
398.316	6888.0
398.354	6902.0
398.392	6848.0
398.431	6879.0
398.469	6920.0
398.507	6818.0
398.545	6855.0
398.584	6822.0
398.622	6993.0
398.66	6990.0
398.699	7025.0
398.737	6960.0
398.775	7120.0
398.814	7016.0
398.852	7113.0
398.89	7150.0
398.928	7147.0
398.967	7197.0
399.005	7287.0
399.043	7327.0
399.081	7397.0
399.12	7584.0
399.158	7552.0
399.196	7623.0
399.235	7878.0
399.273	7751.0
399.311	8008.0
399.349	7915.0
399.388	7884.0
399.426	7981.0
399.464	7919.0
399.502	7914.0
399.541	7910.0
399.579	7986.0
399.617	7970.0
399.655	7827.0
399.693	7905.0
399.732	7926.0
399.77	7991.0
399.808	7934.0
399.846	7974.0
399.885	7766.0
399.923	7901.0
399.961	8033.0
399.999	8088.0
400.037	7985.0
400.076	8039.0
400.114	8162.0
400.152	8079.0
400.19	8086.0
400.228	8071.0
400.267	8143.0
400.305	8124.0
400.343	8340.0
400.381	8142.0
400.419	8434.0
400.458	8302.0
400.496	8352.0
400.534	8328.0
400.572	8344.0
400.61	8364.0
400.648	8667.0
400.687	8643.0
400.725	8501.0
400.763	8515.0
400.801	8744.0
400.839	8753.0
400.877	8829.0
400.915	8923.0
400.954	9090.0
400.992	9316.0
401.03	9546.0
401.068	9621.0
401.106	9827.0
401.144	10152.0
401.182	10283.0
401.221	10294.0
401.259	10601.0
401.297	10641.0
401.335	10759.0
401.373	10629.0
401.411	10893.0
401.449	10723.0
401.487	10763.0
401.525	10736.0
401.564	10416.0
401.602	10509.0
401.64	10454.0
401.678	10151.0
401.716	10140.0
401.754	10052.0
401.792	9952.0
401.83	9844.0
401.868	9888.0
401.906	9796.0
401.944	9594.0
401.983	9746.0
402.021	9688.0
402.059	9534.0
402.097	9410.0
402.135	9726.0
402.173	9418.0
402.211	9472.0
402.249	9609.0
402.287	9584.0
402.325	9673.0
402.363	9707.0
402.401	9934.0
402.439	9906.0
402.477	9869.0
402.515	10017.0
402.553	10228.0
402.591	10413.0
402.629	10476.0
402.667	10727.0
402.706	10843.0
402.744	11082.0
402.782	11503.0
402.82	11716.0
402.858	12149.0
402.896	12558.0
402.934	12663.0
402.972	13204.0
403.01	13447.0
403.048	13528.0
403.086	13823.0
403.124	13884.0
403.162	13895.0
403.2	13737.0
403.238	13779.0
403.276	13597.0
403.314	13207.0
403.352	12998.0
403.39	12719.0
403.428	12572.0
403.466	12331.0
403.503	12084.0
403.541	12137.0
403.579	11737.0
403.617	11796.0
403.655	11589.0
403.693	11524.0
403.731	11520.0
403.769	11522.0
403.807	11313.0
403.845	11115.0
403.883	11375.0
403.921	11177.0
403.959	11298.0
403.997	11102.0
404.035	11054.0
404.073	10922.0
404.111	11005.0
404.149	10770.0
404.187	10768.0
404.224	10617.0
404.262	10821.0
404.3	10462.0
404.338	10632.0
404.376	10636.0
404.414	10415.0
404.452	10709.0
404.49	10607.0
404.528	10516.0
404.566	10541.0
404.604	10431.0
404.641	10553.0
404.679	10536.0
404.717	10363.0
404.755	10468.0
404.793	10427.0
404.831	10327.0
404.869	10356.0
404.907	10261.0
404.945	10201.0
404.982	10257.0
405.02	10239.0
405.058	10029.0
405.096	10220.0
405.134	10220.0
405.172	10230.0
405.21	10216.0
405.247	10236.0
405.285	10149.0
405.323	10459.0
405.361	10375.0
405.399	10498.0
405.437	10582.0
405.474	10472.0
405.512	10820.0
405.55	10727.0
405.588	10976.0
405.626	10995.0
405.664	11120.0
405.701	11414.0
405.739	11489.0
405.777	11549.0
405.815	11916.0
405.853	12011.0
405.89	12072.0
405.928	12273.0
405.966	12637.0
406.004	12637.0
406.042	12709.0
406.079	13023.0
406.117	12727.0
406.155	12567.0
406.193	12391.0
406.231	12210.0
406.268	12002.0
406.306	11574.0
406.344	11553.0
406.382	11270.0
406.42	11018.0
406.457	10688.0
406.495	10595.0
406.533	10424.0
406.571	10346.0
406.608	10073.0
406.646	9860.0
406.684	9804.0
406.722	9832.0
406.759	9803.0
406.797	9846.0
406.835	9546.0
406.873	9504.0
406.91	9308.0
406.948	9683.0
406.986	9540.0
407.023	9320.0
407.061	9435.0
407.099	9405.0
407.137	9345.0
407.174	9177.0
407.212	9344.0
407.25	9223.0
407.287	9173.0
407.325	9189.0
407.363	9279.0
407.401	9372.0
407.438	9361.0
407.476	9384.0
407.514	9309.0
407.551	9358.0
407.589	9523.0
407.627	9466.0
407.664	9569.0
407.702	9663.0
407.74	9614.0
407.777	9579.0
407.815	9599.0
407.853	9675.0
407.89	9638.0
407.928	9762.0
407.966	9683.0
408.003	9585.0
408.041	9645.0
408.079	9645.0
408.116	9571.0
408.154	9586.0
408.192	9577.0
408.229	9650.0
408.267	9595.0
408.305	9445.0
408.342	9494.0
408.38	9438.0
408.418	9511.0
408.455	9468.0
408.493	9387.0
408.53	9260.0
408.568	9508.0
408.606	9333.0
408.643	9276.0
408.681	9234.0
408.718	9332.0
408.756	9213.0
408.794	9325.0
408.831	9068.0
408.869	9276.0
408.906	9210.0
408.944	9242.0
408.982	9125.0
409.019	8937.0
409.057	9027.0
409.094	8905.0
409.132	8905.0
409.17	8904.0
409.207	8884.0
409.245	8766.0
409.282	8807.0
409.32	8772.0
409.357	8714.0
409.395	8634.0
409.432	8772.0
409.47	8675.0
409.508	8430.0
409.545	8582.0
409.583	8455.0
409.62	8326.0
409.658	8288.0
409.695	8183.0
409.733	8190.0
409.77	8120.0
409.808	8095.0
409.845	8120.0
409.883	8053.0
409.92	7790.0
409.958	7835.0
409.995	7747.0
410.033	7931.0
410.071	7900.0
410.108	7728.0
410.146	7603.0
410.183	7608.0
410.221	7558.0
410.258	7524.0
410.296	7508.0
410.333	7443.0
410.37	7489.0
410.408	7473.0
410.445	7296.0
410.483	7332.0
410.52	7281.0
410.558	7194.0
410.595	7281.0
410.633	7319.0
410.67	7180.0
410.708	7065.0
410.745	7052.0
410.783	6997.0
410.82	6984.0
410.858	6926.0
410.895	6910.0
410.932	6952.0
410.97	6894.0
411.007	6906.0
411.045	6958.0
411.082	6941.0
411.12	6796.0
411.157	6830.0
411.195	6856.0
411.232	6757.0
411.269	6716.0
411.307	6733.0
411.344	6741.0
411.382	6673.0
411.419	6643.0
411.456	6521.0
411.494	6737.0
411.531	6758.0
411.569	6652.0
411.606	6627.0
411.643	6664.0
411.681	6548.0
411.718	6621.0
411.756	6437.0
411.793	6450.0
411.83	6602.0
411.868	6415.0
411.905	6445.0
411.943	6454.0
411.98	6453.0
412.017	6438.0
412.055	6355.0
412.092	6295.0
412.129	6387.0
412.167	6412.0
412.204	6187.0
412.241	6180.0
412.279	6162.0
412.316	6176.0
412.353	6265.0
412.391	6112.0
412.428	6076.0
412.465	6173.0
412.503	5913.0
412.54	6099.0
412.577	5960.0
412.615	5931.0
412.652	5936.0
412.689	6038.0
412.727	5858.0
412.764	5860.0
412.801	5876.0
412.839	5838.0
412.876	5882.0
412.913	5810.0
412.951	5785.0
412.988	5730.0
413.025	5775.0
413.062	5669.0
413.1	5678.0
413.137	5612.0
413.174	5629.0
413.212	5543.0
413.249	5575.0
413.286	5544.0
413.323	5570.0
413.361	5553.0
413.398	5558.0
413.435	5483.0
413.473	5463.0
413.51	5351.0
413.547	5288.0
413.584	5414.0
413.622	5280.0
413.659	5360.0
413.696	5263.0
413.733	5362.0
413.77	5309.0
413.808	5285.0
413.845	5352.0
413.882	5395.0
413.919	5279.0
413.957	5194.0
413.994	5212.0
414.031	5243.0
414.068	5190.0
414.106	5216.0
414.143	5168.0
414.18	5163.0
414.217	5099.0
414.254	5235.0
414.292	5043.0
414.329	5117.0
414.366	5072.0
414.403	5065.0
414.44	5017.0
414.477	5090.0
414.515	5230.0
414.552	5069.0
414.589	5113.0
414.626	5101.0
414.663	4989.0
414.701	5018.0
414.738	5016.0
414.775	5100.0
414.812	5094.0
414.849	5076.0
414.886	5021.0
414.924	5030.0
414.961	5001.0
414.998	5006.0
415.035	4979.0
415.072	4908.0
415.109	4983.0
415.146	5101.0
415.184	4996.0
415.221	5006.0
415.258	4879.0
415.295	4865.0
415.332	4890.0
415.369	4996.0
415.406	5001.0
415.443	4927.0
415.48	4937.0
415.518	5023.0
415.555	5067.0
415.592	5032.0
415.629	5048.0
415.666	4981.0
415.703	5061.0
415.74	5005.0
415.777	5038.0
415.814	4972.0
415.851	5202.0
415.889	5062.0
415.926	5088.0
415.963	5107.0
416.0	5011.0
416.037	5156.0
416.074	5074.0
416.111	5099.0
416.148	5148.0
416.185	5123.0
416.222	5112.0
416.259	5104.0
416.296	5171.0
416.333	5156.0
416.37	5063.0
416.407	5214.0
416.444	5207.0
416.481	5204.0
416.518	5214.0
416.555	5195.0
416.592	5283.0
416.63	5242.0
416.667	5188.0
416.704	5168.0
416.741	5310.0
416.778	5238.0
416.815	5268.0
416.852	5347.0
416.889	5340.0
416.926	5340.0
416.963	5286.0
417.0	5364.0
417.037	5272.0
417.074	5407.0
417.111	5391.0
417.148	5447.0
417.185	5514.0
417.222	5376.0
417.258	5492.0
417.295	5490.0
417.332	5530.0
417.369	5613.0
417.406	5504.0
417.443	5647.0
417.48	5706.0
417.517	5702.0
417.554	5786.0
417.591	5760.0
417.628	5831.0
417.665	5783.0
417.702	5763.0
417.739	5845.0
417.776	5855.0
417.813	6034.0
417.85	6050.0
417.887	6001.0
417.924	6017.0
417.96	5889.0
417.997	6208.0
418.034	6215.0
418.071	6198.0
418.108	6106.0
418.145	6214.0
418.182	6113.0
418.219	6272.0
418.256	6260.0
418.293	6194.0
418.33	6337.0
418.366	6428.0
418.403	6562.0
418.44	6599.0
418.477	6426.0
418.514	6531.0
418.551	6598.0
418.588	6718.0
418.625	6706.0
418.661	6613.0
418.698	6684.0
418.735	6749.0
418.772	6802.0
418.809	6901.0
418.846	7082.0
418.883	6942.0
418.919	6809.0
418.956	6799.0
418.993	7011.0
419.03	7070.0
419.067	6866.0
419.104	7019.0
419.14	7211.0
419.177	7081.0
419.214	7185.0
